x_coordinates,y_coordinates,z_coordinates,bin
0.7069581124813276,0.9636396156543108,0.0914932960048285,1
-0.07269204757743299,0.34683592461887003,-0.1819693122019026,1
0.5175063172401136,-0.15215099033410506,-0.30704202454257756,1
0.002844577403967664,0.0039004452273014153,0.8525140403081278,1
0.03267408685158357,-0.5789219846927959,-0.14913418949350024,1
0.06157932103389057,1.4445201211603333,-0.24835506670586097,1
-0.6636445974725107,0.7416266891698531,-2.1001230272070535,1
-0.4278885856069009,1.224355848978386,-0.29539077597949465,1
1.6673563949272598,-1.2614215392907193,0.1341458840019583,1
0.3115620718855896,-0.5140199760448647,0.17226595895583585,1
0.5341836511841712,-0.7772917369031337,1.8426513876111603,1
-0.22357788193429237,0.29841216007368776,-0.6032063933321001,1
-0.8626385171248512,-0.3722144798900274,-1.0754885935752037,1
-1.4869934874093944,0.2862296805747895,-0.28128904360791285,1
2.3363929304239313,0.6904342517151385,-1.4095453375201397,1
-0.6487622874399062,0.09501790898321892,0.07488567217080226,1
0.21928120740079357,-0.5738882993076736,1.3906325661910144,1
1.0454238790999781,-1.0144038799973039,2.047181496777112,1
0.7648067089088137,0.33098871850911626,0.2716999788207789,1
-0.36926851752139145,-0.738096230554858,-0.19334628625125275,1
1.4842380263858663,-0.013185979232262782,-0.5065998617999528,1
-1.2330863263338454,-0.5275273987017117,-1.3833540312693606,1
-0.6053793492572158,-0.5159760280628318,-0.14539121301096578,1
0.7064331074193694,-0.6354727083864792,-0.5659236475005337,1
0.48119381409163603,1.210126936773912,0.7931487543727687,1
0.3838867605420991,0.07363172770344732,0.1610293417382962,1
0.8052714660585585,-1.1237192868251018,-0.4164906746803532,1
1.125850379633112,-2.0029731215901525,0.5311731104508823,1
-1.0431800192999885,0.24876613658453478,-0.03554126633900539,1
1.042948586454294,-0.7379308068555696,-2.1541269072244824,1
-0.4652114249023374,-1.0409874945637174,1.6144074471328254,1
0.15696212930402353,0.19484512930206727,-0.901119655170759,1
0.8016467259223153,0.4126983578685848,-1.510736750322424,1
-0.6035343787449232,0.29516684009705735,0.2742098162671803,1
0.1323747634718645,1.0497130278671076,0.5084995789112144,1
0.6243502801107641,-1.2485932539130162,0.18470066887092612,1
-1.0391587637222854,1.0433435743242132,-0.5707944722538886,1
-0.3594855378449876,0.06351517053134274,0.2685400119677148,1
1.4547579686277234,1.5078480007617976,-1.949403982253493,1
-0.7038383826172995,0.16818277352352062,-0.7819039766726413,1
-0.8631407963906325,-1.8543797879501325,2.376145776966232,1
0.9146984679044982,-1.437101614357678,-1.986981226016969,1
0.9567936907287831,-0.8954744984304943,0.7320144983856334,1
-0.5272044129221384,-0.12749351624218572,-1.7944885311397356,1
-0.5244462822465641,1.7682326972088471,0.3045243474746731,1
1.1988184571221274,-1.1427159715076223,0.4294386691992981,1
-0.005251199545242479,-1.3422243375702363,0.7467108285370037,1
0.5367920404604758,1.9300446229172685,0.44866274092026087,1
-0.3260026784765218,0.41202901325666685,-0.25462865372819943,1
0.17231359188232334,1.8124961543589544,1.920173044316671,1
-0.35383123372196146,-0.9952701995117342,0.034057382860837995,1
2.6189652648009294,0.3440901038299805,0.5432051833788727,1
1.050545830435322,-0.41268851132624557,-2.535219532512163,1
0.2951415447538961,1.474782725000321,0.2157604522084841,1
-0.09115145243725253,0.5440891614245769,0.04516817885638597,1
0.9319739439819275,0.7578591557781125,0.47732150706498216,1
1.677503714647414,1.411859194577667,1.840530968583751,1
0.4554380376246986,-1.1758228164672542,-0.35153448414738475,1
1.914007213656504,0.2281165650625847,0.5033158154040014,1
-0.2957911958908447,0.2101379252789821,-0.1427469947559875,1
0.6147575428236778,0.7382989614559705,-0.9904445118667654,1
-1.589059072260166,1.085849401443655,-2.6085098334619,1
-0.6891545553578633,-1.510820860316524,1.7638252674991353,1
0.6087898319030095,-0.47643527942266606,0.40225550053512726,1
-1.0724409948542022,-0.9438046567290704,0.631549812354174,1
0.3994718888160491,0.3081036926800072,-0.8848565283705107,1
-1.3786904672023879,-2.7032339637774365,1.426301325140748,1
-0.38338810583378846,-1.3229311531389851,0.43830286851028327,1
-0.23489359415684682,-0.7858166073803771,0.4245041919288878,1
-1.2121649078666303,0.6699674862736456,0.3239507415683921,1
0.38958755949170587,0.5554557524224353,-1.777492714077501,1
0.766909665703969,-0.28328746519846726,1.1549134709946673,1
0.2719368104719935,-1.0303458598131603,0.24992470734916833,1
-0.18267178020233651,0.7504665261415141,-0.8441171572045112,1
0.39262671502303215,-0.48497652513695855,-2.2596911850291335,1
-0.7481250398928896,1.3262958752220009,1.7647348907495066,1
0.08196390131648483,-2.3027926368636478,0.5866090500654099,1
-1.6871567091864368,1.390773300300033,0.25793228538467305,1
0.07027003386534487,2.002416139833283,0.3408967240338299,1
1.1017291183054498,0.4440705657439807,-0.9190987386846116,1
-0.3776320116848046,-1.1098886396702283,1.630191539814373,1
0.2301829535687912,1.1105986200917914,-1.6822044093750412,1
-0.3695640933616453,0.5316001164263809,1.8481472265344567,1
